item,asin,groupA_buyers,groupB_buyers,total_buyers
21923,B001T46U32,0,1,1
21924,B0028ERBXA,0,1,1
30969,B00JFJTDXM,0,1,1
30982,B000F39OZE,0,1,1
30968,B000002I8R,0,1,1
21927,B0000038KF,0,1,1
21928,B0025T65L2,0,1,1
21929,B000INAWRK,0,1,1
29670,B0000000L8,0,1,1
29671,B000002731,0,1,1
21878,B001RIATSM,0,1,1
21799,B001QSN7PK,0,1,1
21801,B0018PJF0W,0,1,1
21826,B001MTQFZM,0,1,1
29692,B001T46TU6,0,1,1
29691,B001CBW17G,0,1,1
29690,B0002IQI5Q,0,1,1
21800,B000TXY2DY,0,1,1
21830,B0026IZRD4,0,1,1
21831,B000001F5B,0,1,1
21832,B0014DC06O,0,1,1
29689,B000000YBH,0,1,1
21834,B000002KLG,0,1,1
21835,B001E4437W,0,1,1
21877,B0028NSE0K,0,1,1
21798,B00267QOGY,0,1,1
21797,B000003BL3,0,1,1
21837,B0016LHH1C,0,1,1
29703,B000002LAL,0,1,1
30977,B00HG0G164,0,1,1
29687,B0056BMV8M,0,1,1
21839,B000040JFC,0,1,1
30976,B00IKM5NZC,0,1,1
21840,B001MTLRSM,0,1,1
21841,B000V6KAGM,0,1,1
29686,B000Q7ZNXG,0,1,1
21825,B0012TIR8A,0,1,1
21824,B0018Q2D5U,0,1,1
21823,B002656VLO,0,1,1
21822,B001IB63KQ,0,1,1
21808,B0002MHDKG,0,1,1
21809,B00000J7WM,0,1,1
21810,B0028NSE0U,0,1,1
29701,B003TUG3UO,0,1,1
21811,B00001U0EC,0,1,1
29699,B008LSSI4S,0,1,1
21812,B000002I4U,0,1,1
21813,B00005UBMT,0,1,1
21805,B000066F7G,0,1,1
21804,B000XCZC30,0,1,1
21803,B0018PJEZ8,0,1,1
21815,B001RXNDV2,0,1,1
29695,B00DCRE6DA,0,1,1
21816,B00006RJ2G,0,1,1
21817,B000VT2NH8,0,1,1
29694,B00B8WXFWE,0,1,1
30979,B00IXLQJ2G,0,1,1
29693,B00D6QU6RW,0,1,1
30978,B0002RUPHE,0,1,1
21819,B00005YDK0,0,1,1
21802,B001GJ30B0,0,1,1
21820,B0028EQN16,0,1,1
21821,B001UXJQHY,0,1,1
21796,B000002HN6,0,1,1
29685,B00008ZPDI,0,1,1
29684,B00CBFVIKS,0,1,1
30114,B007WA56OQ,0,1,1
21863,B0000026N5,0,1,1
21864,B000005JNZ,0,1,1
21792,B00024BHCO,0,1,1
29676,B00B1C39QS,0,1,1
21866,B00005JGBK,0,1,1
21791,B001XJBDEE,0,1,1
21790,B000000GP0,0,1,1
29674,B005H1SEF0,0,1,1
21868,B000006T0F,0,1,1
21789,B000000GOU,0,1,1
29705,B00002DEB8,0,1,1
29673,B00000K4GM,0,1,1
21870,B0000C23DX,0,1,1
29672,B004X7VREY,0,1,1
21788,B00000JR4J,0,1,1
21872,B001VEJF46,0,1,1
21873,B000QCQG28,0,1,1
21874,B0000584ZL,0,1,1
21787,B000000GOL,0,1,1
21875,B000008CVY,0,1,1
21786,B000000GOX,0,1,1
21876,B0000029FA,0,1,1
21785,B00000ADJX,0,1,1
21862,B00125W9ZG,0,1,1
30973,B000050XA0,0,1,1
21795,B00005BGU0,0,1,1
21860,B000007T2H,0,1,1
30975,B00IG2ZEQO,0,1,1
29683,B00004T0QE,0,1,1
21794,B001TD1XXK,0,1,1
21845,B00000DBVL,0,1,1
29682,B0002Z7RJ0,0,1,1
21846,B000002RJS,0,1,1
21793,B001G1L3QC,0,1,1
21847,B002984ARK,0,1,1
30116,B007JV98RE,0,1,1
29681,B000002BLX,0,1,1
29704,B003W77SBM,0,1,1
21849,B000WM72I4,0,1,1
29680,B00006FIC4,0,1,1
29679,B0000024SF,0,1,1
21851,B000NJKYUE,0,1,1
30974,B0000006U6,0,1,1
29678,B00CAZOGCQ,0,1,1
30117,B00E5N8E2O,0,1,1
21855,B00297FEUI,0,1,1
21856,B0028SVXR6,0,1,1
29677,B000002B2H,0,1,1
21858,B0028YW3IS,0,1,1
21859,B000003RN0,0,1,1
21755,B001DGSGUG,0,1,1
30966,B00000AFDK,0,1,1
21693,B000OHZKJA,0,1,1
21712,B000002BGR,0,1,1
29617,B00CC7RDZY,0,1,1
22015,B000000CU1,0,1,1
22016,B000AA5XKC,0,1,1
29737,B000002SDZ,0,1,1
30955,B00IQE4NUK,0,1,1
30986,B00000DNPF,0,1,1
22018,B001TIQUD8,0,1,1
22019,B002AG2NVQ,0,1,1
22020,B00004YLQU,0,1,1
30108,B000002MP2,0,1,1
22022,B002C2XXJY,0,1,1
22023,B000024SYI,0,1,1
30105,B0000025BO,0,1,1
30107,B000002ZBR,0,1,1
29615,B00000C2GL,0,1,1
29614,B00D4ABVLU,0,1,1
22025,B000MR9EN0,0,1,1
22026,B000005H3T,0,1,1
29738,B002DYJAI4,0,1,1
29739,B005GRTNXC,0,1,1
30106,B000KN7BJA,0,1,1
29613,B0000087NB,0,1,1
21710,B000003C5D,0,1,1
22027,B002CVQAUE,0,1,1
22014,B000002N3D,0,1,1
29618,B000E97YZG,0,1,1
22012,B00279DLEY,0,1,1
29735,B007DIQCEU,0,1,1
21723,B001NHZ2Q6,0,1,1
29620,B000001FZH,0,1,1
22003,B00004ZDSZ,0,1,1
22004,B000001AI7,0,1,1
21721,B00005MHPJ,0,1,1
30957,B007PSXZQ6,0,1,1
22006,B000005RTD,0,1,1
30133,B00004XN08,0,1,1
21720,B000OYC1OK,0,1,1
29619,B000004241,0,1,1
22008,B0000021RH,0,1,1
30134,B000001OEX,0,1,1
22009,B0002IQKBI,0,1,1
30956,B00B2QG3PM,0,1,1
21719,B00004WFJI,0,1,1
30109,B00B671THO,0,1,1
29734,B00CF0ETBE,0,1,1
22010,B00000299N,0,1,1
21716,B000059T9D,0,1,1
21715,B00061Z9B8,0,1,1
30135,B00BCCECRC,0,1,1
30136,B000006XGL,0,1,1
22011,B000K2Q5X4,0,1,1
30137,B00DVPN0W6,0,1,1
29611,B0000277GM,0,1,1
30121,B000002KAD,0,1,1
29600,B000002KWK,0,1,1
21698,B000002MFS,0,1,1
21697,B0000086G5,0,1,1
29604,B000HWZ5TW,0,1,1
22043,B00005Y4A2,0,1,1
29603,B008A40XWS,0,1,1
21696,B000LPR4OY,0,1,1
29602,B004ODXV0A,0,1,1
29745,B000000CX2,0,1,1
29601,B00006JKG8,0,1,1
22045,B00007FZGA,0,1,1
22046,B00000E8FT,0,1,1
22048,B0000009S5,0,1,1
22029,B0028R1M32,0,1,1
29599,B00BKU9ZFU,0,1,1
22049,B000005ALZ,0,1,1
29598,B00008IAJE,0,1,1
21695,B000002MH0,0,1,1
22051,B0007ACVIC,0,1,1
22052,B001NH4CAS,0,1,1
29596,B000E0LM2G,0,1,1
22053,B000002H3L,0,1,1
29595,B000008FCS,0,1,1
22054,B0000004QY,0,1,1
21694,B000031WY0,0,1,1
30140,B00EMGUR60,0,1,1
22041,B00002ZZ1L,0,1,1
29605,B00AK77WYA,0,1,1
22039,B000IHY146,0,1,1
22030,B00065GILO,0,1,1
21707,B00000IOD7,0,1,1
30104,B0002MSCBK,0,1,1
22031,B001QBC2GW,0,1,1
29610,B000002SLZ,0,1,1
29740,B000002AAD,0,1,1
22032,B00005V6N2,0,1,1
29609,B000NJL4WQ,0,1,1
22035,B0002XMF5S,0,1,1
22036,B001P8C1U8,0,1,1
30954,B000002C17,0,1,1
30103,B000002KJ4,0,1,1
22037,B00000B9FX,0,1,1
30987,B001U7FW2S,0,1,1
22038,B000003OTK,0,1,1
29742,B003E1QD4Y,0,1,1
30988,B00005ATCU,0,1,1
29743,B000002I69,0,1,1
21699,B000050I3V,0,1,1
29608,B000ND91T0,0,1,1
29744,B002QEXNDO,0,1,1
29606,B00006EXKT,0,1,1
30139,B00D605EZW,0,1,1
22001,B001UE26Z2,0,1,1
21724,B00005UKMG,0,1,1
21999,B0028OF7P4,0,1,1
21739,B001O12TO4,0,1,1
29718,B000000Y2Z,0,1,1
29719,B00BKBCJIE,0,1,1
29640,B0000041WV,0,1,1
21964,B002984APW,0,1,1
29720,B007IX37TI,0,1,1
30123,B0000041OA,0,1,1
29639,B00006L7XO,0,1,1
29638,B000028TXO,0,1,1
29722,B00E9E0NQO,0,1,1
21966,B001UN1JEW,0,1,1
21967,B000003Z6I,0,1,1
21969,B001W63DYG,0,1,1
21998,B00000E3GU,0,1,1
21970,B00127H73S,0,1,1
21971,B0000019IY,0,1,1
29635,B000GTJS94,0,1,1
30125,B000002HL6,0,1,1
21972,B00171NZCQ,0,1,1
29634,B000283OAI,0,1,1
29633,B001G7ID9Q,0,1,1
29724,B00BRY1YBC,0,1,1
29632,B008MZZCKI,0,1,1
29631,B007MAETL2,0,1,1
21974,B001HOJMOI,0,1,1
21962,B0027WNRGS,0,1,1
30964,B00J587J9I,0,1,1
21960,B0025X4OV6,0,1,1
21959,B000003H7C,0,1,1
21947,B00003G1JG,0,1,1
29645,B0000246VQ,0,1,1
21948,B000002J5J,0,1,1
21754,B0000009XI,0,1,1
29644,B00005OLC4,0,1,1
29714,B000PKG7HA,0,1,1
30122,B000BO0QHW,0,1,1
21950,B0028T6XXY,0,1,1
21753,B0020SPL7W,0,1,1
21752,B000062U7B,0,1,1
29643,B0019D3DAQ,0,1,1
21751,B001VFM0QK,0,1,1
21952,B0029LJ982,0,1,1
29642,B000002H7P,0,1,1
30965,B000002KJO,0,1,1
21750,B000005LDA,0,1,1
21749,B001PU8NCG,0,1,1
29717,B000F8O4B8,0,1,1
21956,B00005Y84R,0,1,1
21957,B000005GIU,0,1,1
21747,B00002DEBC,0,1,1
21746,B000ASATPS,0,1,1
21958,630481996X,0,1,1
29630,B00A6F9YFQ,0,1,1
21737,B000002A38,0,1,1
29727,B00000274T,0,1,1
29625,B0043ISH8C,0,1,1
21989,B0027LZ0KA,0,1,1
21990,B002DQSVWS,0,1,1
29624,B001B0G5G6,0,1,1
30961,B0002YCVU6,0,1,1
30960,B000063T26,0,1,1
21991,B000026LYK,0,1,1
21729,B0000087K0,0,1,1
30984,B00008IHVX,0,1,1
21994,B000003477,0,1,1
21728,B001OTXM0G,0,1,1
29622,B0000026MI,0,1,1
30110,B00BDZV8VG,0,1,1
30132,B00E9E4E50,0,1,1
29621,B000006ZL4,0,1,1
30959,B001P4OACE,0,1,1
30985,B00HZX0IM0,0,1,1
30958,B000A78Z82,0,1,1
21727,B000GY73HS,0,1,1
21996,B0000064F8,0,1,1
21726,B000TCZ7MK,0,1,1
21725,B000002PBI,0,1,1
21997,B0000DEMAJ,0,1,1
29732,B00AFEY7AA,0,1,1
30962,B000G03RIG,0,1,1
29731,B00005S8L7,0,1,1
21975,B000002UQN,0,1,1
29626,B000001E1A,0,1,1
21736,B0025X4OYI,0,1,1
21976,B001DM3QAK,0,1,1
29728,B000007UE7,0,1,1
29629,B0007P0LO8,0,1,1
21734,B000002UUP,0,1,1
21733,B001XJNYPA,0,1,1
21977,B001WBK99S,0,1,1
21978,B002F184BY,0,1,1
30963,B00000B7C2,0,1,1
21979,B001EQP9TG,0,1,1
21980,B0000032JQ,0,1,1
21981,B000001FJR,0,1,1
21982,B0029W2V40,0,1,1
29729,B00007BKGL,0,1,1
21983,B000001Y5D,0,1,1
21731,B0009PQGFE,0,1,1
30128,B00000263D,0,1,1
30129,B0010YPTG0,0,1,1
29730,B00091SAHK,0,1,1
30130,B000002GBB,0,1,1
21984,B000003OTF,0,1,1
29627,B000000DH0,0,1,1
30131,B000FIHZLE,0,1,1
30163,B0014T8CME,0,1,1
29467,B00AOAO24G,0,1,1
31003,B000002S5H,0,1,1
29299,B00061WY02,0,1,1
31025,B000008GGO,0,1,1
30190,B004YESKU0,0,1,1
21427,B001R0KHDM,0,1,1
21426,B000002BI3,0,1,1
22679,B0000033OK,0,1,1
22680,B0028ERBXU,0,1,1
21425,B000000YNM,0,1,1
31026,B00HGTNINY,0,1,1
21423,B0002PYS10,0,1,1
29300,B003JLA4S0,0,1,1
22685,B002RHP88S,0,1,1
29298,B004NTVMMO,0,1,1
30195,B00ERXKXSA,0,1,1
29297,B00CX93W6U,0,1,1
21421,B000PAAI6G,0,1,1
30192,B00E6894FY,0,1,1
22687,B002FU67V4,0,1,1
22688,B0001BMMCW,0,1,1
31027,B00005B50Q,0,1,1
29296,B0036IA6VQ,0,1,1
21420,B000000YGZ,0,1,1
30904,B00IQ8TQMG,0,1,1
29295,B000002H29,0,1,1
30194,B000002L66,0,1,1
30088,B00CSW07Z6,0,1,1
22678,B000002LOO,0,1,1
22677,B00005JG9D,0,1,1
21429,B001T6OPDM,0,1,1
22663,B000002GJU,0,1,1
31023,B000003RZU,0,1,1
29308,B000002I5L,0,1,1
22665,B0016AK0NA,0,1,1
29307,B00BX8TZM2,0,1,1
21431,B000003L1P,0,1,1
22667,B00008PX8W,0,1,1
22668,B000066T3M,0,1,1
22669,B00186C062,0,1,1
22670,B000002MK6,0,1,1
29852,B0000TWMOS,0,1,1
31024,B000A3DG62,0,1,1
22671,B002I8QYDY,0,1,1
22672,B002TY78NM,0,1,1
30188,B00DN713KI,0,1,1
30906,B00BRY1Y6C,0,1,1
29305,B0037TPG8W,0,1,1
22675,B000002840,0,1,1
29304,B00000JD8B,0,1,1
29303,B001TH15WA,0,1,1
30905,B000060O59,0,1,1
22676,B002MIK0NK,0,1,1
29302,B000006H73,0,1,1
22693,B000000YD3,0,1,1
22694,B000E6ETE8,0,1,1
30902,B004TB6GSG,0,1,1
22722,B000002800,0,1,1
21415,B0000250SD,0,1,1
30198,B00EYRWWCY,0,1,1
29280,B00000HYIB,0,1,1
21414,B000002OC1,0,1,1
30200,B00ETIT5GO,0,1,1
29859,B000002OQU,0,1,1
29860,B003G7DSGC,0,1,1
21413,B001G0LC2I,0,1,1
22719,B000AMMSEE,0,1,1
22720,B001FBSMXU,0,1,1
30087,B00CMB8MXC,0,1,1
29278,B0000V3Q5U,0,1,1
22695,B002LF5M0A,0,1,1
22724,B000IOM7RM,0,1,1
30903,B006Z94A1A,0,1,1
29277,B00BY1F8UQ,0,1,1
29276,B00BZW5XL8,0,1,1
22726,B002JE2KUI,0,1,1
22727,B002EOF7TY,0,1,1
29861,B004X30XQG,0,1,1
29275,B00BXHDYTI,0,1,1
22729,B002O4J4DO,0,1,1
22730,B0007YMVEW,0,1,1
22731,B000BWI70W,0,1,1
29281,B000005NMV,0,1,1
29282,B00A92MBI8,0,1,1
31029,B00000395T,0,1,1
29283,B000009NTV,0,1,1
29293,B00004T0Q1,0,1,1
29292,B00BCXVZVC,0,1,1
29291,B0006IIOYU,0,1,1
21419,B0000005QQ,0,1,1
22699,B0011WMWX4,0,1,1
29290,B000002LRO,0,1,1
22700,B0000DD539,0,1,1
29289,B00BFPX0WO,0,1,1
29288,B0000TAOKW,0,1,1
22702,B002QGUFUQ,0,1,1
22703,B000006L3W,0,1,1
29855,B00CTCHTS8,0,1,1
31028,B000MCICB0,0,1,1
22704,B002O5Y25I,0,1,1
22705,B002QR5XN4,0,1,1
29287,B000007U0P,0,1,1
29856,B002LCOQNW,0,1,1
29857,B00005K27H,0,1,1
29858,B003WR9N6U,0,1,1
29286,B000OPP9U2,0,1,1
29285,B000AO9NYK,0,1,1
22711,B001TW2S94,0,1,1
29284,B000007U0R,0,1,1
22662,B000GPIDQW,0,1,1
29309,B004PR71JC,0,1,1
29310,B00000DMP5,0,1,1
21448,B0018OAOYO,0,1,1
21455,B00004ST4W,0,1,1
21454,B000001DZZ,0,1,1
29842,B0000027WJ,0,1,1
22614,B0000033U0,0,1,1
30179,B00EC0VVZ2,0,1,1
31018,B0000013Z2,0,1,1
22617,B002LMOAW4,0,1,1
29843,B000051XZH,0,1,1
30908,B0000032YY,0,1,1
29844,B00005NNK5,0,1,1
21450,B00004WZ5Y,0,1,1
29846,B00006JTGH,0,1,1
22661,B000006YMN,0,1,1
30180,B000007OLX,0,1,1
21447,B000GIPQJQ,0,1,1
29847,B0001MDPNQ,0,1,1
29848,B000OCXM6I,0,1,1
30181,B000000XFC,0,1,1
22621,B00000JHCL,0,1,1
29326,B00BEOYPCK,0,1,1
31019,B000003FDU,0,1,1
29849,B0017GXZ4E,0,1,1
29325,B0000027GC,0,1,1
31020,B00022AEES,0,1,1
22611,B002PGO8GY,0,1,1
22610,B000001AFB,0,1,1
29327,B00000BICO,0,1,1
29841,B000002OC4,0,1,1
22594,B000P2A24M,0,1,1
22595,B00278FSN2,0,1,1
29339,B001EQPCX4,0,1,1
29338,B0000041AQ,0,1,1
21457,B00004WZ5S,0,1,1
22597,B0000249PQ,0,1,1
29840,B00DQRHNJA,0,1,1
22598,B0007OY3Z2,0,1,1
22599,B002LIKM5M,0,1,1
29337,B000000Z0E,0,1,1
29335,B000002LLW,0,1,1
30909,B000002IHO,0,1,1
21456,B00069FKXW,0,1,1
22601,B002CAOE26,0,1,1
22602,B00005A9KU,0,1,1
22603,B001F2W514,0,1,1
29334,B000002PF9,0,1,1
29333,6301902122,0,1,1
29332,B0000070ZD,0,1,1
31017,B0000026J2,0,1,1
22606,B000067J0A,0,1,1
29330,B000002B84,0,1,1
29329,B0000041CN,0,1,1
29324,B00006AFJ5,0,1,1
29323,B00C2LXKRU,0,1,1
21445,B000005IL6,0,1,1
29315,B00000JLJ7,0,1,1
29314,B000002VC9,0,1,1
22644,B000003432,0,1,1
22645,B0000CD5G9,0,1,1
22646,B000C1YPGC,0,1,1
21437,B001ECFRZG,0,1,1
22647,B000I6AITO,0,1,1
22649,B00009IB53,0,1,1
22650,B0009G3B92,0,1,1
22651,B002YG0K4O,0,1,1
30187,B000008CXS,0,1,1
29313,B0000C52IA,0,1,1
21434,B001RX8PWY,0,1,1
22652,B0000046WZ,0,1,1
22653,B0000032C6,0,1,1
22654,B002LCOQTG,0,1,1
22655,B00005A7XB,0,1,1
22656,B001C0JRII,0,1,1
30907,B0000029WY,0,1,1
22657,B000002YIF,0,1,1
22658,B000006TIL,0,1,1
22659,B000006YU9,0,1,1
22660,B0000028VM,0,1,1
29851,B00BQ1D7BQ,0,1,1
22642,B00001IVKK,0,1,1
30186,B000092Q7L,0,1,1
22625,B000BKDNVW,0,1,1
22641,B002RCEKP0,0,1,1
22627,B000ASATKI,0,1,1
21444,B0009IE6K8,0,1,1
22628,B002AGIEYG,0,1,1
22629,B002N1AE8W,0,1,1
21443,B00023B1ZI,0,1,1
29319,B00004Z43H,0,1,1
31021,B00J7VYKFO,0,1,1
31022,B000008IH8,0,1,1
22631,B0000030E7,0,1,1
21442,B00000471T,0,1,1
22633,B002R68U7K,0,1,1
29318,B0093F3Q9U,0,1,1
22636,B002KCHBTO,0,1,1
21441,B0000034JR,0,1,1
22637,B002ED6VCW,0,1,1
30183,B000002G5K,0,1,1
22638,B002QB1906,0,1,1
22639,B0000005MN,0,1,1
22640,B002LFPAWU,0,1,1
21440,B00003Q49W,0,1,1
21439,B0000009JX,0,1,1
30185,B00B1I1BE4,0,1,1
21438,B00005QIRH,0,1,1
22732,B00000AGMC,0,1,1
29272,B00CDSILPI,0,1,1
30164,B00D4D90D8,0,1,1
21383,B00000136X,0,1,1
21385,B00189MH5S,0,1,1
29236,B004IPSTYM,0,1,1
22829,B000FI9A08,0,1,1
29878,B0000046KL,0,1,1
22830,B001N5BDLQ,0,1,1
22831,B0000025P6,0,1,1
22833,B0007W7HBG,0,1,1
22834,B0000041NZ,0,1,1
22835,B000B8QF14,0,1,1
29234,B000007OAP,0,1,1
22837,B000008LRP,0,1,1
22838,B0000025DX,0,1,1
22847,B0000009B0,0,1,1
21382,B000GW8Q08,0,1,1
22839,B000002M9X,0,1,1
29231,B002JCYSQ4,0,1,1
29879,B000002IYI,0,1,1
29230,B002EIJ8MC,0,1,1
22840,B000AYYTEE,0,1,1
21380,B001O2MBBE,0,1,1
22841,B000UPSKO8,0,1,1
22842,B000003BAM,0,1,1
22844,B000ICL3Q0,0,1,1
21379,B00007CVSJ,0,1,1
22828,B0002DSQ1A,0,1,1
22827,B000VI711C,0,1,1
30208,B002D8R4UG,0,1,1
21386,B000005Z5R,0,1,1
22812,B000LC4ZJE,0,1,1
22813,B000059YWJ,0,1,1
30205,B00E5N8FFK,0,1,1
30206,B00BWF7LAO,0,1,1
22815,B0000027M7,0,1,1
29242,B000002J40,0,1,1
22816,B002LLDT86,0,1,1
29240,B0009JK14W,0,1,1
22818,B00005T7IS,0,1,1
22819,B000003F2H,0,1,1
30898,B00IQFC086,0,1,1
29239,B000002IQV,0,1,1
29238,B004E2XAH0,0,1,1
22821,B00000AFIU,0,1,1
22822,B002IW629G,0,1,1
30084,B00008QSA6,0,1,1
21389,B001O7IER4,0,1,1
30083,B000003G56,0,1,1
22823,B002VXECD0,0,1,1
22824,B000HT36LE,0,1,1
29237,B007RKPO84,0,1,1
30207,B00BXHDXVW,0,1,1
29877,B000002SNY,0,1,1
22846,B00005UV74,0,1,1
22848,B0000028TA,0,1,1
29271,B000051XZ1,0,1,1
21369,B001G0LBYM,0,1,1
30211,B000TUC4FU,0,1,1
22868,B001EBB92W,0,1,1
22869,B0028ER4OG,0,1,1
30081,B00D6I7EMU,0,1,1
22870,B0000026RO,0,1,1
22871,B00005LIQA,0,1,1
29884,B00006I0CA,0,1,1
22872,B000OCZ9P0,0,1,1
21371,B00008BLCC,0,1,1
21370,B00004SUFS,0,1,1
29223,B001NG0FMS,0,1,1
22873,B0000086BF,0,1,1
22849,B002Q5O6PC,0,1,1
29222,B00C1SBBJ8,0,1,1
22874,B00005JA2H,0,1,1
29885,B00B4ZN56G,0,1,1
29221,B000003YYI,0,1,1
29220,B0007M23BU,0,1,1
29886,B00079R052,0,1,1
29887,B008GRKRNO,0,1,1
22875,B00005PJDA,0,1,1
21367,B000060P5A,0,1,1
22876,B000068Q64,0,1,1
22877,B00000ILTM,0,1,1
29883,B00C7OB6Y6,0,1,1
22867,B00004SB4U,0,1,1
21373,B000MM107I,0,1,1
22865,B002MCI96G,0,1,1
22850,B000W1V45W,0,1,1
22851,B0002S94UW,0,1,1
21378,B001EZ6HKM,0,1,1
22852,B000TE8BHQ,0,1,1
22854,B0002GLTAW,0,1,1
21377,B0001I2BWG,0,1,1
22855,B000059SYO,0,1,1
22856,B000002LPN,0,1,1
29228,B006KEO2XG,0,1,1
30897,B00005NNP8,0,1,1
29227,B0012GMZX6,0,1,1
29880,B0034BW938,0,1,1
29881,B001FNB5AA,0,1,1
29226,B0006213QC,0,1,1
21376,B001D7T276,0,1,1
22859,B00000252H,0,1,1
30209,B0000059MC,0,1,1
22861,B000002IXR,0,1,1
22862,B001G7QXYS,0,1,1
21375,B0000CBIUF,0,1,1
21374,B00004Y6RB,0,1,1
30210,B000J4OYRW,0,1,1
29224,B0000A9D2K,0,1,1
29243,B0000025H2,0,1,1
21391,B000005GW2,0,1,1
21392,B001BN25NU,0,1,1
22763,B00004IC9G,0,1,1
29865,B00CPWTRAA,0,1,1
29866,B000000ECZ,0,1,1
22753,B001BWQVSG,0,1,1
29263,B0000028P1,0,1,1
22755,B002QF31QC,0,1,1
21404,B0011U50P8,0,1,1
22757,B002ICGQG0,0,1,1
22759,B001O54TFC,0,1,1
22760,B001SNXSG6,0,1,1
22761,B000XTLUW0,0,1,1
22762,B0000032PF,0,1,1
22764,B001B0IPJG,0,1,1
21393,B001GAD7NA,0,1,1
30086,B00EJGMJXC,0,1,1
22765,B0000032PH,0,1,1
29261,B000050ZDM,0,1,1
22767,B000AY9ON0,0,1,1
29867,B0011B9W5Q,0,1,1
21403,B000083ELV,0,1,1
22769,B000000BSJ,0,1,1
22770,B000000XC8,0,1,1
22771,B000002KG8,0,1,1
29868,B0002S94OI,0,1,1
29260,B008Y5OXBU,0,1,1
29864,B0000024SR,0,1,1
21406,B001F6KK3K,0,1,1
29863,B000000YH4,0,1,1
29266,B00BQU12FU,0,1,1
22735,B000009OM1,0,1,1
22736,B000VWQUA6,0,1,1
22737,B000UVV2DI,0,1,1
22738,B00004S988,0,1,1
29862,B001PWY4I6,0,1,1
22739,B000AP2YTK,0,1,1
22740,B000005E3K,0,1,1
22741,B000ICLRK2,0,1,1
22742,B002VXECJO,0,1,1
30901,B00FGGN7LW,0,1,1
22743,B0000C23E4,0,1,1
21410,B001G0LC28,0,1,1
21409,B000003470,0,1,1
29270,B000EHQ8FU,0,1,1
22746,B0000025DF,0,1,1
21408,B00000HYIH,0,1,1
29269,B000002TNR,0,1,1
21407,B000QEIO8U,0,1,1
30900,B00G9ZZJAQ,0,1,1
29268,B003019LWO,0,1,1
22751,B000AMJDXI,0,1,1
22752,B000G7599E,0,1,1
29267,B005XB8PNA,0,1,1
30085,B000002B08,0,1,1
22773,B00004TL1D,0,1,1
29259,B000KWZ7VU,0,1,1
29253,B0000006QU,0,1,1
30203,B00DOQK2AK,0,1,1
29252,B00004T8HG,0,1,1
22794,B001GQXSA6,0,1,1
22795,B0002235E4,0,1,1
29251,B00000422W,0,1,1
22796,B000005KWQ,0,1,1
22797,B000001542,0,1,1
22798,B000002HDL,0,1,1
29873,B00DBISUN2,0,1,1
22799,B001UJSVTC,0,1,1
29874,B000000Y3P,0,1,1
22800,B002L132R4,0,1,1
30204,B00008NGHG,0,1,1
22802,B0001DMPVI,0,1,1
21397,B00005NKB5,0,1,1
22804,B001KEGR7A,0,1,1
29249,B00006CXGR,0,1,1
21395,B001QVMJV0,0,1,1
29248,B000003F51,0,1,1
22808,B001W63DQ4,0,1,1
29247,B00005N8Z5,0,1,1
30899,B00IUOH02E,0,1,1
22810,B000002GAE,0,1,1
21399,B00008V6YW,0,1,1
22791,B000225PZG,0,1,1
29258,B0041EVYVU,0,1,1
29254,B0000046UF,0,1,1
21401,B0001M65H4,0,1,1
29257,B000002P2Q,0,1,1
22775,B002HGCWCE,0,1,1
31030,B00JEBHY0U,0,1,1
22776,B001L5J5CM,0,1,1
30202,B0002BX1YO,0,1,1
22778,B00005Q8U3,0,1,1
22779,B00000HYIC,0,1,1
22780,B000OLGCHA,0,1,1
22781,B00009MGRJ,0,1,1
22782,B00003TFTG,0,1,1
21807,B00274SIRY,0,1,1
22784,B002HWUU3G,0,1,1
29869,B00DORVS1G,0,1,1
29870,B006IMLG4S,0,1,1
22785,B000BGH22W,0,1,1
22786,B0002TB2B0,0,1,1
29871,B000002PBS,0,1,1
29256,B000002APL,0,1,1
22789,B0000008ZG,0,1,1
29255,B005OLUOVA,0,1,1
31031,B00H3GZMIE,0,1,1
22790,B002QGUFWO,0,1,1
30910,B000023ZF8,0,1,1
21458,B001QBC2JE,0,1,1
22592,B002N9MK86,0,1,1
29427,B00004TKSV,0,1,1
29430,B000002G3G,0,1,1
22418,B00011RFCE,0,1,1
21546,B0000025T3,0,1,1
29805,B000000OXE,0,1,1
21544,B001UXJQJ2,0,1,1
22419,B0026OTQYE,0,1,1
29429,B00020X9CO,0,1,1
22420,B00000APVF,0,1,1
22421,B0016OM430,0,1,1
21542,B00007B4E3,0,1,1
29428,B000004716,0,1,1
29426,B005CAATXG,0,1,1
21537,B000065DU5,0,1,1
22422,B002F3BQB2,0,1,1
29424,B0000014RI,0,1,1
30923,B000KQGOA4,0,1,1
22423,B002NC8JEC,0,1,1
29423,B005TVI2WI,0,1,1
21540,B00000B8US,0,1,1
22424,B000RHRG3A,0,1,1
30095,B000FBFT3M,0,1,1
29422,B0000A4G6E,0,1,1
22426,B001RTCOZC,0,1,1
22427,B002LFPB3I,0,1,1
22417,B002GPVDJE,0,1,1
22416,B001PRKIC2,0,1,1
22415,B00000ADZQ,0,1,1
22414,B002F1JMGK,0,1,1
22398,B002PGVBUK,0,1,1
29801,B002IUNUMK,0,1,1
22400,B002HIEIVK,0,1,1
22401,B00004YMUD,0,1,1
22402,B002LIKM9I,0,1,1
31006,B0025X4P6U,0,1,1
